id,checksum,comment,company,developer,manufacturer
307,13d98d07-c751-d2db-4a35-74db5f53e91b,,11986,True,True
304,dc6441f5-f890-534c-39f6-a9e3830354db,Currently known as Sony Interactive Entertainment LLC.,20173,False,True
303,b8919fd4-ad0d-a6bc-08ec-beea9d457528,Currently known as Sony Interactive Entertainment LLC.,18564,False,True
302,88b83713-2284-a64f-e8bd-00d687ee14bc,,20178,True,False
247,d2a15345-5b4a-aa72-a1ed-041401f32d73,,12385,True,False
93,4e65063a-bdb5-e975-146b-a7f556ce3a03,,70,True,True
115,0195219b-adc0-d305-6fe8-86f1e71b9654,,70,True,True
118,bbe969cf-e2b8-5771-3eed-f38ffa3ac7d3,,70,True,True
139,c722fb18-1c26-3450-3440-2435f84d55c9,,70,True,True
134,97089d79-1b51-4d70-a680-7ab785a20b27,US-market,3151,False,True
179,80e4b98a-7000-d989-1b6f-50cddf8ef0cd,,12385,True,False
182,196fca3c-dd24-c5e4-126e-232b6e94f12d,,128,True,False
191,6c8bf617-079c-1ac0-4c32-5b2ce17f2761,,70,True,True
348,ff946c6a-3130-891b-d6bf-f35128a9cb2d,,20190,False,True
345,102940d4-e53a-afb6-a17b-5e03c274fba4,manufactured by: Commodore International Limited,15297,False,True
341,16b626a4-e9b6-d227-10a6-6cafbddd7a67,,20186,False,True
339,799a38c5-c183-3f78-652f-352594ab013d,,20185,True,False
58,56b7a056-ccb4-2aca-cff8-066c812d6261,,2104,True,False
55,9fb6e4af-16d5-4813-8e15-91bb29a337c0,,2104,True,False
46,ba7f5636-dc21-a22e-4649-c857a82630c9,,2426,False,True
34,0e0de045-30a4-bbb0-28b1-f53046eb5165,,2407,True,False
525,6e7d80b7-7185-74c9-35f1-e5c02056a370,,617,True,True
521,a8e403a0-57c3-9f26-6178-53c38b9ef21c,,11986,True,True
454,7607f881-037b-9b56-e9ba-3c894813a6f9,,70,False,True
28,387ef395-eff0-e2f1-2bd3-2df4085f22dd,,2123,False,True
40,4bb652b7-18f3-cb5a-0740-46aed22418d2,,70,True,False
243,b59ab142-c741-3424-64b1-5cba27a57acc,,12385,True,False
240,930731ce-7770-a78d-b11c-5912e432b8ef,,1474,True,True
197,337bd21e-52ca-47c0-be0c-0df7daa42a0f,,2104,True,False
90,42419549-1b45-fee9-9f83-44c72b2172a8,,128,True,False
128,975cc64b-bb36-620a-fdd3-734dd60b5041,,70,True,True
180,88acf9ef-8afb-b3f6-9c38-275f0f00fd4c,,128,True,False
199,af0e9698-d196-e3dd-eb15-942b11605b8c,,11986,True,True
237,23e7e1ef-912a-cdc7-3b88-b8b833911f4f,manufactured by: Commodore International Limited,15297,False,True
346,361e5235-c2ba-6d5f-0e7c-41b48e1b3a21,,20189,True,True
54,9ce55c6f-50ca-b90d-34e4-3712cab0dd01,,1137,False,True
48,3a8d61af-d8e7-7ba0-9c5e-1f93ca52c6bf,,2123,False,False
363,c5815ef9-b467-5c85-2b5e-7f12e86c84fc,,11383,True,True
520,18c78a69-6365-4d53-bbc9-7e97c243bd00,,25978,True,True
524,f31e69e6-406b-08c7-942a-eb8f87ad91b4,,70,True,True
26,ce4bbac4-38ae-1eac-a34c-243eea788600,,70,False,True
41,23b67aae-a91b-b3fa-6f9e-997941ad22aa,,2123,False,True
329,23f98aec-0d6f-b0da-f5c2-0dc3005491cb,,14897,True,False
315,ffb664af-71e8-fe1d-2041-166b17633256,,18564,True,True
312,a5612eba-88ad-ddc4-797a-f294ffd7dc28,,20179,True,False
306,b7e8b064-03e2-229b-457b-52f996f9170a,,10922,False,True
301,b2101f33-75f3-2897-743c-ea018851a55d,,20177,False,True
235,b83ba049-99b8-0039-6b17-9e8ba3f0575f,manufactured by: Commodore International Limited,9556,False,True
91,c28a01aa-f844-8e1d-5429-31fad0d41907,,56,True,False
122,f5b5057e-5d62-2c4e-09de-061c8d2bfc9c,,128,True,False
133,a4224e68-1856-cd2e-dae8-cdddb2cbf488,,70,True,True
154,42f3f9e6-044e-adf6-fbf6-06f51589de73,,11986,True,False
168,d0ade355-ffd9-6873-6057-97e5ef348a24,,12385,True,False
178,7e08542d-cb51-0d94-26b2-c735094c8862,,128,True,False
186,d037e3f8-28f3-88f3-1648-7ef2d0ba4a2c,,11986,True,True
198,8f346eb8-deeb-6a81-1a6e-dc9a4894d2fd,,2104,True,False
236,6fe82570-8201-3e89-9b09-0dae41d956c9,manufactured by: Commodore International Limited,15297,False,True
344,d74eec9b-804d-b212-66ed-f85560bdbf80,,20188,False,True
337,1f417a0c-8dbe-43e4-0d62-d14509a31799,,12004,False,True
42,3a888087-0ba0-f4ad-be84-981d4d80e164,,70,False,True
10,fac9909c-5324-e1d3-8343-fd00507331d4,,128,True,False
129,71f3bb3a-e28f-9f44-b70f-f8e1f97863fd,,70,True,True
143,d0155467-30d0-a796-5726-a4daccf8617c,,11986,True,True
135,cd385174-05d3-5b56-380e-8a662b788450,European market,7392,False,True
148,3332f054-4ae2-cc4e-c5e8-f43fc875a647,,128,True,False
175,ba10b105-ea48-a0a2-58bb-a5cb1959af2c,,128,True,False
169,52a54f50-ad91-1168-a688-fff511a3b837,,12385,True,False
56,28930b35-cc8b-a3f1-734a-b311dbf81eb1,,2104,True,False
487,fc4e51c8-6c46-e8ad-f55d-ceb3f08888f9,,70,True,True
31,a99dd411-fa5a-d338-47e4-a0c8bd2a825a,,128,True,False
38,70052316-5401-e54c-f47f-c02105a5e7c9,,190,False,True
16,008bdc61-52d3-2bf3-deb3-a2bb1a09cd81,,128,True,False
50,cc4a0dd7-770e-79cf-76e2-04552374cc18,,112,False,True
326,134d8aa7-cd74-a3d5-73b0-6ddb049bd068,,20182,True,True
309,1eac06eb-82ab-4c81-2769-977cb959e5d7,,11986,True,True
305,caebe2bd-2498-ef26-25d3-a21e8415e047,,11986,True,False
299,2e42a926-c2b5-561d-bad9-6a5a4f0e2747,,10922,False,True
300,9bc8101f-3241-2fb0-0b4e-4843ff115c46,,20177,False,True
124,7925fd62-89d5-927a-73cf-bdb77374731e,,10922,False,True
131,87048811-e638-f882-e559-c5ccd87fdced,,70,True,True
155,0a949b64-ac06-395f-96cf-6fb5ea576d79,,10922,False,True
166,a08e8957-d92e-3aaf-4a6b-7ecd7de81f2f,,12385,True,False
176,27139e8e-3779-8fc3-a0a3-30bc9abab9ec,,128,True,False
167,33a9d8ec-0372-f27e-05ab-fa021049ab7f,,12385,True,False
183,75ee3cfe-f71d-f1fe-8c73-4be3ad7b1f65,,12385,True,True
188,b5b106b0-84eb-af44-08dc-1010e7e7df3d,,14428,True,False
241,d227902e-ee7a-47f8-1ffd-cfbe4d9112bb,,11986,True,True
342,e23b3ec5-73fd-dca2-802e-a5a413a280ae,,20187,False,True
338,6d37b8b9-707b-12eb-42a5-a791c68c0c61,,20184,True,False
586,3dee01ed-5aab-6262-9a60-eb01b6cff584,,128,True,True
588,4739d92e-5af6-934f-346c-6d240ec91ff1,manufactured by: Commodore International Limited,32090,False,True
587,97f3d245-4403-c8f4-fc4a-07967f8725b3,manufactured by: Commodore International Limited,32090,False,True
589,27396df9-e1eb-0594-a20b-463103881dca,,6022,True,True
590,0e7fd824-ed3e-7460-949d-c89b4590b554,,112,True,True
592,0c6f74b5-2a52-a6c0-acd6-d8cea7a2c680,,128,False,True
593,3a15a4da-98f9-6307-c296-2843ef1430f5,,34064,True,True
595,3651a2d6-f5a7-befe-ef74-e2e4bc1b4975,,25978,True,True
594,f7fb3552-6515-0121-6584-e81b0d16b08e,,34315,True,True
596,79357bf3-821f-8916-d0cc-9df3ae4e1ea0,,12385,False,True
598,4074f8c0-386b-aee5-c24d-901ee0e21873,,11383,True,True
599,6e1ff796-0451-daac-ad2b-8ce028aaa7ec,,1799,True,False
600,9c0ec81e-65b0-014c-9955-8321e7c280e5,,5213,True,True
601,565e2f93-86e5-7335-95ac-cfa97f769341,,1799,True,True
602,79357bf3-821f-8916-d0cc-9df3ae4e1ea0,,12385,False,True
603,1c8325be-393e-a3de-612a-32e57166b196,,70,False,True
604,869cb3ad-f512-5198-0184-d97b3c7ffae0,,2812,True,False
605,394164f5-d67e-e975-09d2-0c6b609617f5,,11986,False,True
606,295ae628-a26c-d650-9d48-0be16205ed27,,2104,True,True
608,d237d134-0644-d823-e0f8-86f9ad2b8240,,36762,True,True
609,83851823-f1ea-707d-ba0e-cea569f1f850,,36762,True,True
610,01a643e8-3bb2-f558-ab60-6eb684066972,,9484,False,True
612,f8d18cae-e6bc-acb4-d797-d4d38cc05e96,,12385,False,True
614,67bd9df7-c06f-d64a-fe5b-b14269d4c910,,5899,True,False
619,d512dbef-be6b-2622-9b7b-f19c4c7089e5,,4639,False,True
620,4e4de335-3680-bf1b-8dfc-2a6af4760c20,,128,True,True
621,b12f5f57-9631-e32f-ba24-31aabf19923a,,1799,True,False
622,830c21a5-ce7a-9e08-05f3-e1b8a89a56b4,,190,False,True
623,ad4ab28a-8a79-54e5-8bcd-c0778a2e68ad,,41539,False,True
624,ac8d04c2-6871-6041-dd03-cf007301700d,,37857,True,True
625,7578f797-190f-7c79-9d6d-9002f3fb2ee6,,128,True,True
626,d1ae588b-5386-bbd1-cc16-65b45b295b49,,128,True,True
627,344eaae3-12d9-b773-7aee-bb23324d69dc,,128,True,True
628,354dbba9-3bed-0eee-0a1f-e68dde589489,,128,True,True
629,f7d361c8-9fc2-5072-00e5-fd3d2921e34a,,128,True,True
631,cf23fa67-2f5f-4b4f-176f-89b8b127cd26,,128,True,True
630,fe274697-9960-f95e-9f34-72aad4082707,,128,True,True
634,97e0b3dc-0b80-7cfb-0ee2-b69af5289196,,128,True,True
632,742fc85f-ae66-96e4-3804-7003a8547bd8,,128,True,True
633,9f754aea-513b-8113-d772-16d85fa3bf0e,,128,True,True
635,96a2bdde-ff06-23b9-d6bb-dc78a2d3d966,,128,True,True
636,961bcd10-6a43-1dd4-1087-7335dab7f861,,128,True,True
637,5cbb94d2-0133-3d00-75ad-ebff992d11d4,,2889,False,True
638,c6e4863a-22f5-0997-4c1e-fd4cc287bf0f,,42659,False,True
639,c0ace780-1656-819f-0139-3efb9eb04d0e,,2889,False,True
640,0ff34f9d-2c92-da78-1cc9-8f400377a7e4,,42444,True,True
641,3815a98c-28fa-d72c-3a6f-e322d48fbb46,,21612,True,False
642,7e39fb76-0182-cedf-7106-5fa2589a6c69,,1799,True,False
643,0ada9619-c4da-e491-2396-bae1b884f650,,42671,True,True
644,4630cdd5-6b4b-ae64-7145-41d97a8d8a29,,34064,True,True
645,59ad6837-a05d-c7b6-c321-a3252da03d5f,,190,True,True
646,d50bccac-7d4d-deaf-956e-1b77432d3464,,23184,True,True
647,5942473c-3eb9-5845-e390-9a87e5367200,,23184,True,True
648,d70b6a51-919c-8fd9-6136-a58e666957bb,,23184,True,False
649,d63ab380-cadb-7915-0e77-b3e4aeb3fca2,,23285,True,True
650,34204aec-5719-bc70-eaa9-80d649d4acac,,40695,True,True
651,c5b2ca2d-92e3-0d15-c40c-66603c6773fe,,70,True,False
652,aaf4cd13-c03f-83ae-4e84-2d9d98fad050,,42680,True,True
653,4b080df5-0b43-df63-7d2d-938a3dcbd8a9,,42681,True,False
654,c8980036-c45e-6e87-62fe-a392053a341c,,27606,False,True
685,f3319b91-84e8-cb96-055c-f405ca245fca,,43438,True,False
686,0995baf6-c225-cf61-3a0b-1ca0c5575fc9,,23285,True,True
687,92613ced-dbb8-0652-1cb9-73d2444a0df0,,112,True,True
690,83550ef8-1116-7df7-e440-211da0821082,,112,True,True
691,83550ef8-1116-7df7-e440-211da0821082,,112,True,True
692,83550ef8-1116-7df7-e440-211da0821082,,112,True,True
693,6da54ab4-8cd1-1e7b-4848-53e71bd1516e,,43992,True,True
694,4ac40e04-75c2-e713-8c79-95bb1174d070,,10282,False,True
695,29e3b6cf-3a25-09be-e4c4-9014f1a25a26,,13634,True,False
696,6da54ab4-8cd1-1e7b-4848-53e71bd1516e,,43992,True,True
697,83550ef8-1116-7df7-e440-211da0821082,,112,True,True
698,171ff7e6-dcae-6ca7-653e-683bdcfe4f88,,112,True,True
700,6d8ed377-fd23-2fa6-6924-6860e4de9221,,112,True,True
704,7f857a49-2835-9fef-9b98-910c5bb2b46b,Joint cooperation between Nintendo and Dr. Wei Yen,44943,False,True
705,d5a69f59-b512-7d9a-ec2d-a7ae934fd437,,12004,True,False
702,e64a5174-12e6-53e2-f52d-f71799412aff,,12385,True,True
703,2ec1c74f-c597-2bc3-c011-80c3cdf23f90,,44929,False,True
707,5122f2c5-fc64-800f-aa52-4ba74d4626bf,,21612,True,True
709,51022102-8da5-0769-5cc0-97e8652a5b59,,37857,False,True
710,50efbb16-00a2-e95c-7766-3617f731f030,,25978,True,False
711,dbd610f3-c21b-eb5e-f494-33e5839778f8,,45643,False,True
712,ded3b630-007f-6091-4178-b49281ca2cf5,,45643,False,True
713,c5f39cfa-fd1d-87ca-ca12-2a9d58dde30c,,10999,False,True
714,c5f39cfa-fd1d-87ca-ca12-2a9d58dde30c,,10999,False,True
716,89f61f9b-1b37-38d0-35c9-8f76ff40c714,,10999,False,False
717,c5f39cfa-fd1d-87ca-ca12-2a9d58dde30c,,10999,False,True
719,bb8bfce5-2f1a-0ca8-dc04-15afc81fa0ef,,10999,False,True
720,275af38b-37b1-c2a9-793f-43f7d0281269,,10999,False,True
721,0609d515-b15e-52fb-2b8d-e9ae94b50139,,10999,False,True
718,af357904-0a90-d6c5-b597-19f7e80d0a4d,,10999,False,True
722,480912b7-d287-c6e7-3cd3-b222358b0a99,,10999,False,True
723,3564987d-f125-6cbc-45fb-f265899dfdd2,,10999,False,True
724,1852fa50-2fe8-5eb0-4290-345ced6df208,,10999,False,True
729,0f07ca3c-28eb-658e-e54f-85799441980f,,20179,True,False
726,add61940-c64a-c928-61af-489e8cd71d8e,,35564,True,False
728,97fec519-8d8c-09b6-0f29-e8b9f2b45eba,,2407,True,False
730,ecccf3b5-c4c8-8990-1ca4-2992387161a8,,20179,True,False
731,fe34dd25-5695-d807-fbe8-034bd605b926,,47189,True,False
732,48f46da6-8f75-8305-ea06-8ec795f8f712,,47190,False,True
733,062a3fa5-0ccc-d47c-e717-76b8108996f3,,47334,False,True
736,6746d6f5-39ee-54bc-8434-4086974cad00,,47385,True,False
734,9e9060d9-a7d2-a3fd-266a-45843a6a5dbb,,47383,False,True
735,594922b1-5095-d688-ab0c-8353852f2483,,47384,False,True
737,1662fcd1-8295-bc48-8869-148fb2cf3ee9,,47386,False,True
751,79114106-a024-df51-862e-f7476cf7ebcb,,39621,True,False
752,435365f8-8ea6-1c31-34ae-a54a27bf1b72,,48214,False,False
753,42ba6063-b410-27a2-37b2-ee0fc6797973,,70,True,True
755,83550ef8-1116-7df7-e440-211da0821082,,112,True,True
754,e6340189-9c04-1929-43bb-1c8af31a0df4,,49261,True,True
756,faf7ef58-71ab-2a7a-40ff-93317bed0b8f,,112,True,True
757,4a9fbf01-63ea-a096-cc7b-cd10f804877d,,112,True,True
758,a299f2eb-ef1a-1a25-87b4-cd9966864f74,,37857,True,True
759,7b719498-ebba-dc4d-0f17-faa0d42b60b0,,112,True,True
760,483f716b-d8fe-8669-4dd0-20d2b9f367c9,,112,True,False
761,c4b95573-e4ff-c5ac-d821-96e111e3624c,,2391,False,True
762,84d374d2-4cf1-a171-6749-1c9cf4faea99,,112,True,True
763,9a031ceb-c08f-21a8-ae01-cb0b05bd4874,,112,True,True
764,b41f5020-02ab-addf-a691-b2815285abb3,,112,True,True
765,a4e63f2d-5366-8e20-7a57-eef38e1cc434,,49264,True,True
767,461e11c6-787d-60ac-3197-d0ed00ffe35c,,112,True,False
772,cf9e8cc3-f4bc-bf80-d48d-92b4387832e6,,112,True,True
769,51432997-d2b3-e55e-1a13-ecf6f7fc5d52,,23993,True,True
770,26f1b312-c111-9479-88be-66c119a9475b,,112,True,False
766,47945708-99c0-5e51-9913-7333cb67dfaf,,23993,True,True
768,741d0eb1-797c-7b5b-c2d7-8d07e530e916,,112,True,True
771,a4e30153-033a-531c-7a1a-3b0d59c0eb44,,112,True,True
773,0223325f-0ef3-3113-d56c-bc17a0641022,,112,True,True
775,b0ddbe45-2fca-0858-ebc1-b510d94f278a,,70,True,True
774,fdc76768-f664-cf58-f151-e76259ed3f57,,112,True,True
776,25ce2461-7b6d-5783-5840-3fe9e9fd9643,,70,True,True
777,d5e0d48a-c3d0-f933-d624-39cf6ca1cfa7,,70,True,True
778,b51bf5f4-c628-224d-a664-4df636bb5df2,,70,True,True
779,bd9695c9-2e7d-4a5f-df3b-b08dd50f004a,,70,True,True
780,c808bb93-7ef0-11a1-05e7-8a5f6e615673,,70,True,True
787,7a074763-9b78-a5f1-2ad0-f91dff587802,,1453,True,True
785,0a8db2c8-ebad-fb66-115f-2e6094695b96,,1453,True,True
786,5f26a7a8-9ba3-d6c1-35ed-0e43379cfd36,,70,True,False
788,6cc99cc6-9f32-d14e-6bc7-690e4caceff7,,70,True,False
789,299ee2c7-f6ca-7291-e8f5-3cba7932fc25,,70,True,True
790,86e9c578-54ed-2b51-abe3-2bf3a46d140e,,70,True,True
781,41e199f5-4d80-e2e7-74b8-999fcc544a61,,1453,True,True
782,859ac0c2-e9c4-a3bb-91df-d67116402f25,,70,True,False
783,03507c84-78d7-fc49-40e0-6b37fab80ce6,,1453,True,True
784,84cb4cfb-9d43-71ad-f9d7-c427eb799691,,70,True,False
791,a81517d3-d1d1-bfd3-6f9a-50caf7562bc7,,11986,True,True
792,be0b4878-1f72-88b7-39ca-5d45062fbc0f,,70,True,True
793,95cda876-0c45-3060-f0cd-d1dbb7255f3f,,112,True,True
794,925183f5-a57f-0a4e-fc66-d88fdd44e7cf,,112,True,True
795,64d848e2-dbe1-9f0b-a8ae-064a3aabe780,,112,True,True
796,4659d9c9-f59f-98a1-0537-4f496ae55f18,,1467,True,True
806,ee4a714e-8212-e603-52f8-b4c0f02c2866,,11986,True,True
797,8f0de55b-79fa-75e4-5499-c24c4fd8f035,,49291,False,True
798,2e143fda-a3d9-a5a9-f28f-ca45873407f1,,10282,True,True
799,9f83c6f1-6705-ef86-6eaa-812189b43108,,10282,True,True
800,f2e2c021-9d05-195b-6182-a5dd9aa385c3,,49294,True,True
801,6245093c-d7da-3566-2aea-bb5b5df4e4af,,49297,True,True
807,dd1cd6e5-8c1c-5106-6acc-85f5200e8faa,,11986,True,True
808,99ed55aa-a46e-0d2a-1cd2-a5214f7a7491,,49297,True,True
805,2a01a104-5e3a-f94b-432f-b5790e826a06,,11986,True,True
803,ad4cb587-5227-1622-303e-e655e3ddfe62,,49297,True,True
804,8ca31c76-676e-9ea8-64bf-1d630ae68870,,49297,True,True
802,a691a6b5-78ba-5913-19e0-5f78bb9260a4,,11986,True,True
809,34fbf399-a30c-f372-c758-3d0d5805e3d3,,20195,True,True
810,de395469-5d35-d1fa-8631-b9e6e76b866a,,11986,True,False
811,60d95593-0d3c-f959-c0f7-16a3f5fcc74d,,70,True,True
812,3d80f683-fa59-2c82-108a-ec71ee55f98a,,11986,True,True
816,530dc6f8-bcbd-c948-6918-ca29d68639e6,,11986,True,True
814,d6c8bd84-d89e-2e75-9392-e4a4f18e8b8b,,112,True,True
815,dd4f4924-d6b2-1560-483d-99cc0104127b,,49298,True,True
813,6e2c9443-1a99-8aed-beaf-2d2da037c6e4,,112,True,True
817,bccdc6f6-1953-a75f-9ca8-e96e2520985c,,128,True,False
818,f075818a-1868-1c97-f87d-61367a3435b4,,45782,True,False
820,7d56403f-0929-f50a-4aae-23cd4db6fdfc,,2104,True,False
819,24acdcf0-6b23-6be9-b20f-3497c185ae29,,35564,True,False
821,d7c2b282-5744-dfed-4798-817730604afb,,128,True,False
822,2d760492-dfab-da1b-4a57-bedb949e3523,,70,True,False
823,db0a7a39-1a01-cb78-d5f9-e464b6095fea,,112,True,False
824,eb9f30c0-914b-2d22-56a9-a8f5329dbc8e,,263,True,False
829,536aaf7d-fd16-0807-94d5-8782cbe7efc9,,112,True,True
832,f08e7f97-1423-7c7d-4d54-4e7dc9b93cc0,,112,True,True
827,fb953afd-7541-76ab-0223-8df55ba06e88,,10432,True,True
828,5b623464-1361-2e0e-4387-436c71707e76,,112,True,False
831,f9e25494-301f-4713-4fed-d15bd5ee6173,,112,True,False
830,0268c11b-85b4-e29c-a3d0-112ad119270a,,10432,True,True
825,ae49fb27-87cc-a37b-1034-ff9cc98171e9,,10432,True,True
826,4131f10d-83aa-6f52-e9c6-d20736af57ce,,112,True,False
